CONTENTS,END_PRD_DE,FULL_PATH_ID,ITEM03,LINK_URL,MT_ATITLE,ORG_ID,ORG_NM,QUERY,REC_TBL_SE,STAT_DB_CNT,STAT_ID,STAT_NM,STRT_PRD_DE,TBL_ID,TBL_NM,TBL_VIEW_URL,VW_CD,_keyword
행정구역별 재정자립도(세입과목개편전) 재정자립도(세입과목개편후) 종로구 용산구 성동구 성북구 영도구 대구광역시 동구 계양구 강화군 동구 동두천시 양평군 강릉시 삼척시 울릉군 진주시 남해군 함양군 광진구 서대문구 금천구 영등포구 서초구 동구 사하구 사상구 남구 부평구 옹진군 광주광역시 광산구 유성구 동구 수원시 오산시 군포시 동해시 속초시 영월군 고성군 제천시 보은군 괴산군 보령시 부여군 정읍시 남원시 김제시 완주군 장수군 전라남도 순천시 장흥군 강진군 횡성군 화천군 충청...,2026,109,"- 자생적 지역경제 생태계조성을 위한 재정지원, 지방재정의 발전적 운영 등에 활용 □  산식  재정자립도=(지방세 + 세외수입) / 자치단체 예산규모 X 100(%) □  참고사항  - 2014년 세입과목 개편(잉여금, 이월금, 예탁·예수금이 세외수입에서 제외)으로 2014년부터 세입과목 개편 전, 후 자료를 함께 제공함 - 산정기준: 일반회계, 당초예산 (전국평균 및 시도별 평균: 순계 기준, 자치단체: 총계 기준) ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  행정안전부(재정자립도) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 5월 □  정의  - 재정자립도: 일반회계의 세입중 지방세와 세외수입의 비율 * 광역자치단체(시도)의 경우 관할 시군구가 포함된 자료임 □  의의  - 재정수입의 자체 충당 능력을 나타내는 세입분석지표로 재정자립도가 높을수록 재정운영의 자립능력이 우수함을 의미",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20921,주제별 > 성장과 안정,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2001,DT_1YL20921,재정자립도(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,지방지표
행정구역별 변동률 아산시 춘천시 포항시 전국 성남시 원주시 서산시 전북특별자치도 양산시 제주특별자치도 익산시 안동시 광주광역시 부산광역시 수원시 인천광역시 순천시 대구광역시 강원특별자치도 강릉시 충청북도 충주시 충청남도 진주시 창원시 의정부시 울산광역시 부천시 용인시 군산시 경주시 구미시 김해시 전남광주통합특별시 전라남도 경기도 고양시 청주시 천안시 전주시 목포시 여수시 대전광역시 세종특별자치시 안양시 안산시 화성시 경상북도 경상남도 서울특별시,2026,105,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처(소비자물가조사) ■  자료제공주기:  월, 분기, 1년 ■  자료제공주기:  조사기준월 익월 □  정의  - 월별 소비자물가 등락률: 소비자물가의 전년동월대비 변화율 □  의의  - 물가의 변동을 통해 도시가계의 평균적인 생계비나 화폐이 구매력 변동을 보여줌 - 거시경제지표로서 가구부문 전체의 물가상승에 대한 지역별 측정값 제공 - 국민연금, 공무원연금 등의 사회보장수혜금과 그 밖의 사회수혜금, 그리고 임금을 조정 등에 사용 - 지자체에서 공공요금을 조정하거나 재정, 통화, 무역정책을 수립하고 평가하는데 사용 □  산식  - 소비자물가 등락률(%)={(금월지수-전년동월지수)÷전년동월지수}×100 □  용어  - 소비자물가지수: 대표적인 인플레이션지표로서 소비자가 일상 소비생활에서 구입하는 상품과 서비스의 가격변동을 조사함으로써 도시가계의 평균적인 생계비나 화폐의 구매력 변동을 측정하는 물가지수를 말함 □  참고사항  - 지역별로 기준시점(2020년)의 가격수준이 다르기 때문에 지역별 소비자물가지수를 이용하여 지역별 가격차이를 비교할 수 없음 - 2022년 기준 가중치로서 이전 자료(~2021)는 동일 가중치를 적용할 수 없음 - 현재 소비자물가지수의 기준년도는 2020년, 가중치의 기준년도는 2022년임. - 2019년 이전 지수는 소수점 이하 3자리, 2020년 이후 지수는 소수점 이하 2자리로 작성",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20581,주제별 > 소득과 소비,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2000,DT_1YL20581,소비자물가 등락률(시도/시),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=105.1;,MT_GTITLE01,지방지표
행정구역별 변동률 군포시 안성시 화성시 원주시 삼척시 충남 당진군 김제시 군위군 성주군 칠곡군 경남 진해시 사천시 김해시 창녕군 제주시 중구 영도구 사상구 서구 북구 서구 울산광역시 남구 북구 안산시 하남시 용인시 김포시 연천군 강원특별자치도 홍천군 횡성군 양양군 충북 청주시 청주시 옥천군 진천군 괴산군 단양군 임실군 순창군 고창군 경상북도 포항시 고령군 경상남도 경남 마산시 창원시 산청군 중구 성동구 동작구 완도군 북구 동구 중구 미추홀구 강화군 대전광역시 서구 경기도...,2026,107,"- 주택매매가격변동률 : 전월 대비 주택매매가격지수의 변동률 □  의의  - 주택매매가격의 변동을 통해 주택시장의 동향을 파악하여 주택정책 수립의 기초자료로 활용 □  산식  - 주택매매가격 변동률: {(당월 주택매매가격지수÷전월 주택매매가격지수)×100}-100 ※ 2021년 7월부터 신표본 적용 및 조사기준일을 변경(15일이 속한 주의 월요일→익월 1일)하여, 1일부터 말일간의 변동률을 공표합니다. ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  한국부동산원(전국주택가격동향조사) ■  자료제공주기:  월 ■  다음자료현행화:  조사기준월 익월 □  정의",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL1701,주제별 > 주거와 교통,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2003,DT_1YL1701,주택매매가격변동률(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=107.1;,MT_GTITLE01,지방지표
행정구역별 수출액 충청남도 전북특별자치도 부산광역시 충청북도 경상북도 경상남도 전국 광주광역시 강원특별자치도 울산광역시 경기도 인천광역시 대전광역시 서울특별시 대구광역시 제주특별자치도 세종특별자치시 전라남도 전남광주통합특별시,2026,109,"- 생산과 판매에서 외국과의 거래가 차지하는 비중을 나타내며, 대외의존도 및 대외개방도의 척도로 활용 □  참고사항  - 2008년 이전자료는 ＇기타＇를 제외하여 전국 합계 불일치 ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  한국무역협회(지자체수출입) ■  자료제공주기:  월, 1년 ■  다음자료현행화:  작성기준년 익년2월 □  정의  - 수출액: 국내에서 생산된 재화와 서비스가 무역을 통해 타국에 판매된 액수 □  의의",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL6901,주제별 > 성장과 안정,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2000,DT_1YL6901,수출액(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,지방지표
행정구역별 여자인구수  (B) 남자인구수  (A) 남녀성비  (A÷B×100) 중구 북구 달서구 남구 부평구 울주군 안성시 연천군 홍천군 철원군 고성군 충북 청주시 충주시 증평군 천안시 대구광역시 논산시 충남 연기군 부여군 전주시 문경시 의성군 영양군 울릉군 경상남도 경남 진해시 사천시 김해시 고성군 여주시 세종특별자치시 부천시 포천시 경기 여주군 원주시 삼척시 횡성군 제천시 충북 청원군 진천군 괴산군 단양군 충청남도 청양군 제주특별자치도 전국 동대문구 군산시 김제시 부...,2026,101,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  행정안전부(주민등록인구현황) ■  자료제공주기:  월, 1년 ■  다음자료현행화:  조사기준월 익월 □  정의  - 남녀성비: 여자 백명당 남자 수 □  의의  □  산식  - 남녀성비=(남자인구수÷여자인구수)×100 □  참고사항  - 거주자, 거주불명자, 재외국민이 포함됨 - 주민등록상 거주자에 대한 현황이며 국가데이터처의 인구센서스에 의한 통계와는 조사방법이 다름 - 연말기준, 주민등록에 의한 집계, 외국인 제외 - 2026.7.1.부로 전라남도와 광주광역시가 통합되어 2026.7월 자료부터 전라남도와 광주광역시 소계 자료 제공 중단 - 성비가 100을 초과하면 남자인구가 여자인구보다 많은 것을 의미하며, 반대로 성비가 100 미만이면 여자인구가 남자 인구보다 많은 것을 의미함",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20701,주제별 > 인구,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2000,DT_1YL20701,남녀성비(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=101.1;,MT_GTITLE01,지방지표
행정구역별 건축허가면적 증감률 대전광역시 세종특별자치시 강원특별자치도 광주광역시 전북특별자치도 경기도 전라남도 충청북도 경상남도 대구광역시 인천광역시 경상북도 제주특별자치도 전국 서울특별시 부산광역시 울산광역시 충청남도 전남광주통합특별시,2026,107,"- 건설경제동향, 주택수급동향 등 진단 및 건축자재수급, 생산 예측 자료로 활용 □  산식  - 건축허가면적 증감률: {(당해년도 건축허가면적÷전년도 건축허가면적)×100}-100 □  참고사항  - 2025년 이후 자료는 잠정치임 - 과거 통계는 10개년 정비를 계획하고 있으며, 2019년~2023년의 통계는 ~2025년, 2013년~2018년의 통계는 ~2026년 6월까지 수정하여 게재할 예정 ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국토교통부(건축허가및착공통계) ■  자료제공주기:  월, 1년 ■  다음자료현행화:  작성기준월 익월말 □  정의  - 건축허가면적: 전년도와 대비한 건축허가면적의 증감률 □  의의",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL7701,주제별 > 주거와 교통,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2005,DT_1YL7701,건축허가면적증감률(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=107.1;,MT_GTITLE01,지방지표
행정구역별 생산지수(2020=100) 증감률 부산광역시 광주광역시 대전광역시 울산광역시 강원특별자치도 대구광역시 전북특별자치도 제주특별자치도 인천광역시 경기도 서울특별시 경상북도 전국 전남광주통합특별시 전라남도 세종특별자치시 충청북도 충청남도 경상남도,2026,109,"- 서비스업: 한국표준산업분류(제10차 개정, 2017.7.1.)상의 대분류 중 서비스업에 해당하는 13개 산업(수도, 하수 폐기물처리 원료재생업(E)*, 도매 및 소매업(G), 운수업 및 창고업(H), 숙박 및 음식점업(I), 정보통신업(J), 금융 및 보험업(K), 부동산업(L), 전문 과학 및 기술서비스업(M), 사업시설관리, 사업지원및 임대 서비스업(N), 교육서비스업(P), 보건업 및 사회복지서비스업(Q), 예술 스포츠 및 여가관련서비스업(R), 협회 및 단체 수리 및 기타개인서비스업(S)) ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 서비스업동향과(서비스업동향조사) ■  자료제공주기:  분기, 1년 ■  자료제공시기:  조사기준분기 익익월 □  정의  - 서비스업생산 증감률: 서비스업생산지수의 전년 대비 변화율 □  의의  - 서비스업의 생산동향을 시의성있게 파악하여 국가의 경제정책 및 기업의 경영계획 수립을 위한 기초자료, 연구소의 서비스업동향 분석 및 연구자료, GDP 추계자료에 활용 □  산식  - 분기 증감률(%)={(금분기 생산지수- 전년동기 생산지수)÷전년동기 생산지수}×100 - 연 증감률(%)={(금년 생산지수- 전년 생산지수)÷전년 생산지수}×100 *불변지수로 작성되며, 매년 1분기 통계 공표 시에는 연간보정으로 인해 최근 몇 개년 자료가 수정될 수 있습니다. □  용어  - 서비스업생산지수: 서비스업 전체 및 개별 업종의 생산활동을 종합적으로 파악하기 위해 개별 업종의 상대적 중요도인 부가가치 기준 가중치를 적용하여 지수화한 것",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL15010,주제별 > 성장과 안정,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2011,DT_1YL15010,서비스업생산 증감률(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,지방지표
행정구역별 재정자주도(세입과목개편후) 재정자주도(세입과목개편전) 전국 구로구 동구 북구 서구 군위군 수영구 연수구 남동구 서구 북구 북구 세종특별자치시 성남시 부천시 광명시 평택시 의왕시 속초시 홍천군 평창군 괴산군 음성군 충청남도 논산시 전북특별자치도 정읍시 무주군 고창군 장흥군 해남군 포항시 경주시 진천군 양주시 연천군 철원군 충청북도 보은군 충남 연기군 장수군 부안군 나주시 광양시 영암군 함평군 김천시 구미시 칠곡군 통영시 동대문구 중랑구 도봉구 노원구 은평구 금천...,2026,109,"■  자료제공처:  국가데이터처 지역통계기획팀 □  산식  - 재정자주도=(자체수입+자주재원)/자치단체예산규모X100(%) □  참고사항  - 자주재원: 지방교부세+조정교부금및재정보전금 - 2014년 세입과목 개편(잉여금, 이월금, 예탁·예수금이 세외수입에서 제외)으로 2014년부터 세입과목 개편 전, 후 자료를 함께 제공함 - 산정기준: 일반회계, 당초예산 (전국평균 및 시도별 평균: 순계 기준, 자치단체: 총계 기준) ■  자료원출처:  행정안전부(재정자주도) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 5월 □  정의  - 재정자주도: 전체 세입에서 자치단체가 편성·집행할 수 있는 재원의 비율 □  의의  - 재정자주도가 높을수록 재정운용의 자율성이 좋다는 것을 의미하며 - 지방자치단체가 자주적으로 재량권을 가지고 사용할 수 있는 재원이 전체 세입중 얼마나 되는가를 나타내는 지표로, 자율적으로 사용할 수 있는 지방교부세 등을 지표에 포함시킴으로써 실질적인 자치단체의 재원 활용능력을 나타냄",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20891,주제별 > 성장과 안정,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2001,DT_1YL20891,재정자주도(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,지방지표
행정구역별 수입액 세종특별자치시 충청남도 경상북도 인천광역시 충청북도 전북특별자치도 부산광역시 대구광역시 전국 서울특별시 울산광역시 경기도 경상남도 광주광역시 강원특별자치도 전라남도 대전광역시 제주특별자치도 전남광주통합특별시,2026,109,"- 생산과 판매에서 외국과의 거래가 차지하는 비중을 나타내며, 대외의존도 및 대외개방도의 척도로 활용 □  참고사항  - 2008년 이전자료는 ＇기타＇를 제외하여 전국 합계 불일치 ■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  한국무역협회(지자체수출입) ■  자료제공주기:  월, 1년 ■  다음자료현행화:  작성기준년 익년2월 □  정의  - 수입액: 해외에서 생산된 재화와 서비스가 무역을 통해 국내에 판매된 액수 □  의의",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL7001,주제별 > 성장과 안정,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2000,DT_1YL7001,수입액(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,지방지표
행정구역별 증감률 생산지수(2020=100) 광주광역시 전라남도 전남광주통합특별시 충청북도 인천광역시 대전광역시 충청남도 전북특별자치도 경상북도 경상남도 경기도 강원특별자치도 전국 서울특별시 대구광역시 제주특별자치도 부산광역시 울산광역시 세종특별자치시,2026,109,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가데이터처 (광업제조업동향조사) ■  자료제공주기:  월, 분기, 1년 ■  자료제공시기:  조사기준월 익월 □  정의  - 제조업생산 증감률: 제조업생산지수의 전년 대비 변화율 □  의의  - 제조업의 생산동향을 시의성있게 파악하여 각 경제주체의 의사결정에 참고자료로 활용 □  산식  - 월 증감률(%)={(금월 생산지수- 전년동월 생산지수)÷전년동월 생산지수}×100 - 분기 증감률(%)={(금분기 생산지수- 전년동기 생산지수)÷전년동기 생산지수}×100 - 연 증감률(%)={(금년 생산지수- 전년 생산지수)÷전년 생산지수}×100 * 원지수로 작성되며, 매년 1월분 통계 공표(2월말 또는 3월초)시에는 연간보정으로 인해 최근 몇 개년 자료가 수정될 수 있습니다. □  용어  - 제조업: 한국표준산업분류상 ＇C.제조업＇에 해당하는 사업체 - 제조업생산지수: 제조업에 대한 생산활동의 수준과 그 변동을 측정하기 위해 작성하는 지수",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL15009,주제별 > 성장과 안정,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2000,DT_1YL15009,제조업생산 증감률(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=109.1;,MT_GTITLE01,지방지표
"행정구역별 인구 천명당 사설학원수  (A÷B×1,000) 사설학원수  (A) 주민등록인구  (B) 군위군 마포구 강남구 서구 금정구 남구 미추홀구 강화군 북구 중구 세종특별자치시 오산시 군포시 김포시 정선군 인제군 부여군 양양군 보은군 영동군 홍성군 전북특별자치도 담양군 곡성군 장흥군 강진군 장성군 완도군 문경시 청송군 김해시 함안군 함양군 성동구 동대문구 중랑구 강북구 서대문구 금천구 서초구 중구 연제구 기장군 중구 동구 달성군 동구 수원시 의정부시 남양주시 안성시 포...",2025,104,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  한국교육개발원(교육기본통계)        행정안전부(주민등록인구현황) ■  자료제공주기:  1년 ■  다음자료현행화:  익년1월 □  정의  - 인구 천명당 사설학원 수: 주민등록인구 천명당 사설학원 수의 비율 □  의의  - 사교육의 규모와 여건을 판단하는 자료로 사용됨 □  산식  - 인구 천명당 사설학원 수=(사설학원 수÷주민등록인구)×1,000 □  용어  - 사설학원: 대통령령이 정하는 수 이상의 학습자에게 30일 이상의 교습과정에 따라 지식, 기술(기능을 포함), 예능을 교습하거나, 30일 이상 학습장소로 제공되는 시설 □  참고사항  - 당해 4월1일 조사기준일 자료 - 사설학원: ＇평생직업교육학원＇과 ＇학교교과교습학원＇을 모두 포함",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL21191,주제별 > 교육,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2003,DT_1YL21191,인구 천명당 사설학원수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=104.1;,MT_GTITLE01,지방지표
행정구역별 초등학교 전체 고등학교 유치원 중학교 무주군 홍천군 정선군 충주시 영동군 진천군 아산시 금산군 경상북도 포항시 경산시 영덕군 고령군 성주군 김해시 창녕군 남해군 산청군 거창군 영등포구 장성군 남구 강남구 구례군 인천광역시 미추홀구 제물포구 강화군 대전광역시 중랑구 고성군 전국 중구 강북구 양천구 강서구 구로구 동작구 화순군 진도군 영도구 대구광역시 달서구 연수구 계양구 옹진군 동구 의정부시 고양시 강원특별자치도 춘천시 속초시 삼척시 양구군 고성군 청주시 서산시...,2025,104,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  한국교육개발원(교육기본통계) ■  자료제공주기:  1년 ■  자료제공시기:  조사기준년도 8월 □  정의  - 학급당 학생수: 1개의 학급당 학생의 수 □  의의  - 교육여건의 수준을 판단할 수 있는 대표적인 지표로 학급당 학생수가 적을수록 교사와 학생 간의 긴밀한 상호작용이 가능하고 이를 통해 교육이 내실 있게 이루어질 가능성이 높아짐. 따라서 학급당 학생수 수치가 낮을수록 교육여건이 상대적으로 좋다는 평가를 내릴 수 있음 - 시>충남 당진시: 2012.1.1.부로 당진군이 당진시로 승격 - 시>경기 여주시: 2013.9.23.부로 여주군이 여주시로 승격 - 시>충북 청주시: 2014.7.1.부로 청주시와 청원군이 통합됨 - 구>인천 미추홀구: 2018.7.1.부로 남구가 미추홀구로 명칭변경 - 군>대구 군위군: 2023.7.1.부로 경북 군위군이 대구 군위군으로 편입 □  산식  - 학급당 학생수=재적학생수÷총학급수 - 2021년부터 인가학급수에서 편성학급수로 기준이 변경됨 학급당 학생수=재적학생수÷편성학급수 □  참고사항  - 당해 4월1일 조사기준일 자료  2) 행정구역별  - 시도>세종특별자치시: 2012.7.1.부로 연기군 전체와 공주시, 청원군 일부를 통합하여 출범 - 시>경남 창원시: 2010.7.1.부로 창원시, 마산시, 진해시가 창원시로 통합됨",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL15001,주제별 > 교육,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2011,DT_1YL15001,학급당 학생수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=104.1;,MT_GTITLE01,지방지표
행정구역별 지정등록유산  (A+B+C+D) 국가지정유산  (A) 국가등록문화유산  (C) 인천광역시 광주광역시 강원특별자치도 시도지정유산  (B)(문화 자연유산자료 포함) 시도등록문화유산(D) 대구광역시 울산광역시 충청북도 충청남도 전국 경기도 제주특별자치도 전라남도 서울특별시 대전광역시 경상북도 경상남도 부산광역시 세종특별자치시 전북특별자치도 전남광주통합특별시,2025,108,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  국가유산청(국가유산관리현황) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익년2월 □  정의  - 지정 등록유산: 국가지정유산+국가등록문화유산+시 도지정유산+시 도등록문화유산+ 문화 자연유산자료 □  의의  - 국가 및 시도 지정 등록 유산 등록 추이를 파악할 수 있으며, 국가유산 관련 기초통계 자료 및 현황 파악 자료로 활용 □  용어  - 국가지정유산: 문화유산법, 자연유산법, 무형유산법에 따라 국가유산청장이 지정한 중요국가유산 - 시 도지정유산: 국가지정유산으로 지정되지 아니한 것 중 시 도지사가 지정한 유산(문화 자연유산자료 포함) - 국가등록문화유산: 근현대문화유산법에 따라 국가유산청장이 등록한 근현대문화유산 - 시 도등록문화유산: 국가등록문화유산으로 등록되지 아니한 것 중 시 도지사가 등록한 근현대문화유산",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL10901,주제별 > 문화와 여가,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2008,DT_1YL10901,국가유산 현황(시도),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=108.1;,MT_GTITLE01,지방지표
행정구역별 전년 총인구  (B) 인구증가율  {(A-B)÷B}×100 당해년 총인구  (A) 서천군 예산군 정읍시 무주군 임실군 순창군 경주시 경남 창원시 제주 서귀포시 전국 종로구 동대문구 은평구 마포구 강서구 금천구 서초구 화순군 중구 계양구 서구 동구 안양시 군포시 여주시 증평군 천안시 금산군 완주군 김천시 군위군 영덕군 대덕구 남구 오산시 이천시 안성시 양주시 경기 여주군 동해시 영월군 평창군 인제군 단양군 충청남도 부여군 진도군 북구 금정구 기장군 달서구 인천광...,2025,101,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  행정안전부(주민등록인구현황)        법무부(체류외국인통계) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 익년7월 □  정의  - 자연증가율과 사회적증가율의 합으로 전년대비 인구변화율 및 특정시점에서 비교되는 시점까지의 증가분 □  의의  - 인구증가율은 국가와 지역의 변화 지표로 가장 핵심 사항 중의 하나로, 바람직한 지속가능발전의 기본 사항임. 지속가능발전의 수준과 발전 방향을 파악할 수 있으며. 이 지표는 UN의 여러 지표와 OECD에서도 포함하고 있음. □  산식  - 인구증가율 = {(당해년 총인구-전년 총인구)÷전년 총인구} x100 □  참고사항  - 총인구: 주민등록인구 기준, 외국인 포함 - 2012년 충남 연기군의 등록 외국인수를 세종특별자치시에 합산함 - 2026.7.1.부로 전라남도와 광주광역시가 통합되어 2026.7월 자료부터 전라남도와 광주광역시 소계 자료 제공 중단",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20621,주제별 > 인구,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2000,DT_1YL20621,인구증가율(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=101.1;,MT_GTITLE01,지방지표
행정구역별 학교수 서구 미추홀구 제물포구 영종구 동구 중구 서구 중구 남구 세종특별자치시 서대문구 서구 곡성군 무안군 장성군 완도군 부산광역시 영도구 대구광역시 북구 달서구 군위군 인천광역시 순창군 안동시 영천시 영덕군 고령군 봉화군 울릉군 경남 마산시 경남 진해시 김해시 하동군 함양군 제주시 서울특별시 성남시 평택시 과천시 광주시 포천시 강릉시 홍천군 정선군 진천군 괴산군 공주시 당진시 성동구 광진구 마포구 양천구 강동구 광주광역시 담양군 고흥군 장흥군 서구 동구 해운...,2025,104,"■  자료제공처:  국가데이터처 지역통계기획팀 ■  자료원출처:  한국교육개발원(교육기본통계) ■  자료제공주기:  1년 ■  다음자료현행화:  작성기준년도 8월 □  정의  - 초등학교수: 초등학교의 수 □  의의  - 교육 행정 및 교육 관계 입법 활동, 학교의 설치와 폐지, 교원 양성 계획 수립, 교육 현안 문제해결 등 제반 교육정책 수립의 기초 자료로 활용 가능하며, 교육 재정의 배분 및 교육에 필요한 경비 등의 산정을 위한 기준 자료로도 활용 □  참고사항  - 당해 4월1일 조사기준일 자료 - 국립, 공립, 사립을 합한 수치임(신설학교, 기존학교, 휴교가 포함되어 있으며, 폐교 및 분교는 제외)",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL21231,주제별 > 교육,101,국가데이터처,지방지표,N,496,9B08007,e-지방지표,2000,DT_1YL21231,초등학교 수(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=104.1;,MT_GTITLE01,지방지표
